test_id,queryid,model,dataset,datasetSize,threads,elapsedTime,numMachines,cardinality,queryMode
ab92077f-3a2a-4b2c-b0cc-1964f01bdeb1,AgentOutlier,stgraph,smartbench,medium,16,847,1,200,OPTIMIZED
4717e631-a89b-4c39-9737-56d1345a9756,AgentOutlier,stgraph,smartbench,large,1,89233,1,1000,OPTIMIZED
695cb9e4-d8bf-4247-9507-30ca1185fec6,AgentOutlier,stgraph,smartbench,large,4,24118,1,999,OPTIMIZED
c1ff3e2c-5cfd-4813-87c5-dc58d713a594,AgentOutlier,stgraph,smartbench,large,8,16248,1,1000,OPTIMIZED
cdf40a5e-d7f4-4260-a67e-0fc0a701ddc6,AgentOutlier,stgraph,smartbench,large,16,13886,1,998,OPTIMIZED
5c5004c1-ba66-47f2-8e42-c52d3d80018a,AgentOutlier,stgraph,smartbench,small,1,3638,4,100,OPTIMIZED
d790dce2-d37a-4b82-b85b-a7db4e0bb806,AgentOutlier,stgraph,smartbench,small,4,847,4,100,OPTIMIZED
8f2cc956-f685-40b2-829a-c0d9be226106,AgentOutlier,stgraph,smartbench,small,8,468,4,100,OPTIMIZED
0e70f550-8d80-48b0-ab70-e724ac831ce7,AgentOutlier,stgraph,smartbench,small,16,329,4,100,OPTIMIZED
d605b351-c728-41b5-961e-21ac72e80e85,AgentOutlier,stgraph,smartbench,medium,1,8145,4,200,OPTIMIZED
803fb1ab-8904-489b-9c10-9e50f3e7894c,AgentOutlier,stgraph,smartbench,medium,4,1905,4,200,OPTIMIZED
988eeabb-d2be-43ed-a48e-60c6262d26fd,AgentOutlier,stgraph,smartbench,medium,8,1000,4,200,OPTIMIZED
2ba3b5d5-17b1-44d4-bf7b-5d043cc50ae1,AgentOutlier,stgraph,smartbench,medium,16,660,4,200,OPTIMIZED
8e02d445-fbe8-48ef-acc1-1531bec0f62e,AgentOutlier,stgraph,smartbench,large,1,78032,4,1000,OPTIMIZED
19ba9b56-4d2e-46bb-a2d0-7fa1886c85e1,AgentOutlier,stgraph,smartbench,large,4,18060,4,998,OPTIMIZED
c414ce14-3072-411a-b46a-a89bea240815,AgentOutlier,stgraph,smartbench,large,8,9173,4,1000,OPTIMIZED
d2f60de1-4bd5-4f17-a17a-6c97daeb704e,AgentOutlier,stgraph,smartbench,large,16,5526,4,1000,OPTIMIZED
7b32814f-fcd5-46ac-bd5a-f733fe21cea4,AgentOutlier,stgraph,smartbench,small,1,3879,2,100,OPTIMIZED
3bc02331-2d0f-4503-ab43-5d918b5e0aca,AgentOutlier,stgraph,smartbench,small,16,299,2,100,OPTIMIZED
97a817e7-e260-4b4e-854b-2d14969c5819,AgentOutlier,stgraph,smartbench,medium,1,9151,2,200,OPTIMIZED
2a684541-3883-4127-be18-0e8d0a01ae8e,AgentOutlier,stgraph,smartbench,medium,16,649,2,200,OPTIMIZED
860c0da0-3b8d-4965-9a9c-06c1e5fd9a82,AgentOutlier,stgraph,smartbench,large,1,112387,2,1000,OPTIMIZED
5a3f7dac-8d2f-4c9b-93be-82669beee647,AgentOutlier,stgraph,smartbench,large,16,8025,2,1000,OPTIMIZED
1ff59d42-8e15-43b7-ba9d-2356ac52cc2a,MaintenanceOwners,stgraph,smartbench,small,1,978,1,100,OPTIMIZED
f273b58a-9479-4a6b-9f17-c2b9969b9723,MaintenanceOwners,stgraph,smartbench,small,4,273,1,99,OPTIMIZED
a1e35848-36e8-4884-95f6-3d207821c838,MaintenanceOwners,stgraph,smartbench,small,8,171,1,100,OPTIMIZED
a2d068bd-7a7d-4f6f-bca1-e847e10fe5cc,MaintenanceOwners,stgraph,smartbench,small,16,164,1,100,OPTIMIZED
14a03a89-5f37-4bb4-91ac-983ef7de838e,MaintenanceOwners,stgraph,smartbench,medium,1,1558,1,200,OPTIMIZED
36dedda0-1dd9-4bf6-bb4e-b27606481d1c,MaintenanceOwners,stgraph,smartbench,medium,4,529,1,199,OPTIMIZED
285885c8-7a7f-428e-b154-e17fb06175c1,MaintenanceOwners,stgraph,smartbench,medium,8,357,1,199,OPTIMIZED
4094ac04-26f9-47dd-83b9-5afc072590bb,MaintenanceOwners,stgraph,smartbench,medium,16,314,1,200,OPTIMIZED
349b74e4-442f-4157-8c23-1215c839866b,MaintenanceOwners,stgraph,smartbench,large,1,9118,1,1000,OPTIMIZED
ef513988-4e6c-482d-83b4-223b45c44322,MaintenanceOwners,stgraph,smartbench,large,4,3686,1,999,OPTIMIZED
31512e8a-1fe7-42e2-b4b4-1caafb40640a,MaintenanceOwners,stgraph,smartbench,large,8,2891,1,998,OPTIMIZED
26895fec-dd30-4e20-9447-c4097d45a165,MaintenanceOwners,stgraph,smartbench,large,16,2635,1,997,OPTIMIZED
3364ff84-f909-4ad2-83ce-db8a19265d9f,MaintenanceOwners,stgraph,smartbench,small,1,2184,4,100,OPTIMIZED
5152cea1-d78e-4c71-a816-835952b4dd12,MaintenanceOwners,stgraph,smartbench,small,4,457,4,100,OPTIMIZED
7ffb1bb4-8acf-4817-8428-61533c5811a8,MaintenanceOwners,stgraph,smartbench,small,8,284,4,100,OPTIMIZED
a1594af1-e441-4802-b747-7a09813a0c93,MaintenanceOwners,stgraph,smartbench,small,16,178,4,100,OPTIMIZED
054d712a-bd53-4875-9edd-fb6a066bca32,MaintenanceOwners,stgraph,smartbench,medium,1,3831,4,200,OPTIMIZED
78c5abd5-19e7-42e6-a3a3-04ae71f55668,MaintenanceOwners,stgraph,smartbench,medium,4,935,4,199,OPTIMIZED
8e577fcb-5c29-45af-a950-30dfc1d313d7,MaintenanceOwners,stgraph,smartbench,medium,8,571,4,200,OPTIMIZED
e2e0da5e-4abe-4e7a-bc89-f13d2028fd6b,MaintenanceOwners,stgraph,smartbench,medium,16,358,4,200,OPTIMIZED
06a9a1a1-ddd1-48a6-9709-ca156bb74f4a,MaintenanceOwners,stgraph,smartbench,large,1,20794,4,1000,OPTIMIZED
3ef75f69-9f9f-4ec0-b08b-cbcb22e6f449,MaintenanceOwners,stgraph,smartbench,large,4,5832,4,1000,OPTIMIZED
818cbf46-2aae-470f-8da3-d15609ce9ab8,MaintenanceOwners,stgraph,smartbench,large,8,3905,4,1000,OPTIMIZED
f9a1c9d2-33bb-4393-a920-6a6e1d10c31b,MaintenanceOwners,stgraph,smartbench,large,16,2811,4,1000,OPTIMIZED
82bcef6b-aaf2-4cf6-9975-4f67275154c5,MaintenanceOwners,stgraph,smartbench,small,1,1875,2,100,OPTIMIZED
b428f9c1-4dd9-4ac6-bd4b-5c74d3256af7,MaintenanceOwners,stgraph,smartbench,small,16,170,2,100,OPTIMIZED
a7eb66e8-2acd-4412-af33-18b8f111a463,MaintenanceOwners,stgraph,smartbench,medium,1,3574,2,200,OPTIMIZED
f3af1ea7-94cf-4a5d-978d-e82f930d95a2,MaintenanceOwners,stgraph,smartbench,medium,16,345,2,200,OPTIMIZED
bc136fe4-7bfb-4a9f-b439-87e3ad6d2c43,MaintenanceOwners,stgraph,smartbench,large,1,18359,2,1000,OPTIMIZED
dd758367-45fe-4fb2-aaf4-77f2aba79e45,MaintenanceOwners,stgraph,smartbench,large,16,2664,2,1000,OPTIMIZED
373303a4-e03d-4ed5-8535-1b0f5692b87e,EnvironmentOutlier,stgraph,smartbench,small,1,2881,1,4,OPTIMIZED
e7b77b49-41a0-4dfa-adef-12fd445639ca,EnvironmentOutlier,stgraph,smartbench,small,4,883,1,4,OPTIMIZED
c4a01234-3b9f-4ff1-9f82-7e71e728c352,EnvironmentOutlier,stgraph,smartbench,small,8,553,1,4,OPTIMIZED
34deef4d-6781-4b07-b4c5-b1415ed1c74b,EnvironmentOutlier,stgraph,smartbench,small,16,521,1,4,OPTIMIZED
8658cb4f-0a34-47ad-8a59-d2987faecaf1,EnvironmentOutlier,stgraph,smartbench,medium,1,8775,1,5,OPTIMIZED
a80f1be7-9613-4420-a9d0-98c9d72e4e40,EnvironmentOutlier,stgraph,smartbench,medium,4,2575,1,5,OPTIMIZED
adbd0c48-6316-4aee-8901-7b9eb9634239,EnvironmentOutlier,stgraph,smartbench,medium,8,1854,1,5,OPTIMIZED
b63d76ed-b02e-482b-8783-54b58bc4728c,EnvironmentOutlier,stgraph,smartbench,medium,16,1625,1,5,OPTIMIZED
7fe5292f-fbe1-4d2d-b290-909653625750,EnvironmentOutlier,stgraph,smartbench,large,1,156097,1,5,OPTIMIZED
43ae4e18-9504-4c2c-9336-3c679ea78252,EnvironmentOutlier,stgraph,smartbench,large,4,49476,1,5,OPTIMIZED
a4b08a0c-9f13-428b-a1db-8afaccf07493,EnvironmentOutlier,stgraph,smartbench,large,8,36779,1,5,OPTIMIZED
67a56b00-0f4a-484b-889a-631c904b6e93,EnvironmentOutlier,stgraph,smartbench,large,16,33477,1,5,OPTIMIZED
0733ff88-2c89-4a9c-84c5-0df640c0454f,EnvironmentOutlier,stgraph,smartbench,small,1,4451,4,4,OPTIMIZED
88cf367d-4743-471e-8f31-2b0cb6e15303,EnvironmentOutlier,stgraph,smartbench,small,4,1035,4,4,OPTIMIZED
772d2d2c-63cf-4a52-bcda-3be1e429a9d7,EnvironmentOutlier,stgraph,smartbench,small,8,615,4,4,OPTIMIZED
7a4cd882-c891-421b-8fb8-5eea871aa92c,EnvironmentOutlier,stgraph,smartbench,small,16,420,4,4,OPTIMIZED
19a5d9f0-0046-4807-91cc-7da49117f4a8,EnvironmentOutlier,stgraph,smartbench,medium,1,10613,4,5,OPTIMIZED
6a3016ab-470b-4fb4-a610-195f476079a2,EnvironmentOutlier,stgraph,smartbench,medium,4,2651,4,5,OPTIMIZED
9a33f08c-2c8a-44f2-8df5-b8b44c40f908,EnvironmentOutlier,stgraph,smartbench,medium,8,1434,4,5,OPTIMIZED
1690730a-452d-495e-8f88-e50caee4c0ac,EnvironmentOutlier,stgraph,smartbench,medium,16,890,4,5,OPTIMIZED
4f610d79-2bd6-440c-82ac-bcaec9f72848,EnvironmentOutlier,stgraph,smartbench,large,1,115682,4,5,OPTIMIZED
502f5e78-251d-4ff9-b500-5c863d8da71a,EnvironmentOutlier,stgraph,smartbench,large,4,29465,4,5,OPTIMIZED
0862abe0-33b3-4d1d-a581-27f7d49cb1cf,EnvironmentOutlier,stgraph,smartbench,large,8,16085,4,5,OPTIMIZED
8518d2f1-fffc-4694-bd9e-ac0952ca321f,EnvironmentOutlier,stgraph,smartbench,large,16,10168,4,5,OPTIMIZED
c680a607-c0ef-4f36-a42e-aa679fef19a1,EnvironmentOutlier,stgraph,smartbench,small,1,4880,2,4,OPTIMIZED
f7ee6f8e-d871-4c74-81de-5f557ba5941d,EnvironmentOutlier,stgraph,smartbench,small,16,477,2,4,OPTIMIZED
a6339f4c-e0d6-409c-9d4a-4ae0712206fc,EnvironmentOutlier,stgraph,smartbench,medium,1,13978,2,5,OPTIMIZED
a5101acf-239a-4c27-aba8-23a48b132467,EnvironmentOutlier,stgraph,smartbench,medium,16,1185,2,5,OPTIMIZED
db19bf9b-53ba-4426-9e4e-15a847d48a01,EnvironmentOutlier,stgraph,smartbench,large,1,191162,2,5,OPTIMIZED
8d51044c-c95b-4f51-997d-254f673a93d9,EnvironmentOutlier,stgraph,smartbench,large,16,16848,2,5,OPTIMIZED
9cc7f31e-0a6c-4827-b320-da4e8b337b77,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
88eb66dc-594e-41eb-83a3-d20dc2ce5c21,EnvironmentCoverage,stgraph,smartbench,small,4,2,1,10,OPTIMIZED
426cb1e9-9d04-462c-bc6d-bc121fe37bf0,EnvironmentCoverage,stgraph,smartbench,small,8,1,1,10,OPTIMIZED
7a3026b7-cee6-47b9-9dd4-2ad034dd7c73,EnvironmentCoverage,stgraph,smartbench,small,16,1,1,10,OPTIMIZED
2f6a8527-a8bc-48bf-8d19-ab766f2765db,EnvironmentCoverage,stgraph,smartbench,medium,1,2,1,20,OPTIMIZED
4104d5df-176d-4e6c-978f-a5415f1c1c98,EnvironmentCoverage,stgraph,smartbench,medium,4,2,1,20,OPTIMIZED
cf1fdc9c-5719-4e9e-b049-a269646dd262,EnvironmentCoverage,stgraph,smartbench,medium,8,2,1,20,OPTIMIZED
51fb4abd-2ac7-4f68-84dd-49e76256b52e,EnvironmentCoverage,stgraph,smartbench,medium,16,1,1,20,OPTIMIZED
f2fde78f-e8d7-4c54-8bc8-4de4468a6e4d,EnvironmentCoverage,stgraph,smartbench,large,1,28,1,131,OPTIMIZED
8a6631ff-53f9-48d5-a19b-a936f621b543,EnvironmentCoverage,stgraph,smartbench,large,4,3,1,131,OPTIMIZED
795097ed-eb6b-41f9-9449-6f52389adbf8,EnvironmentCoverage,stgraph,smartbench,large,8,3,1,131,OPTIMIZED
e562d479-7552-4a90-9d8d-930fc11e1bab,EnvironmentCoverage,stgraph,smartbench,large,16,4,1,131,OPTIMIZED
8e1a4b0a-8d70-4922-8848-99d30e8b8282,EnvironmentCoverage,stgraph,smartbench,small,1,1,4,10,OPTIMIZED
25753645-6305-48b9-9c73-c3e44fa13796,EnvironmentCoverage,stgraph,smartbench,small,4,0,4,10,OPTIMIZED
94459a77-eefa-4028-857d-3cb7d644511a,EnvironmentCoverage,stgraph,smartbench,small,8,1,4,10,OPTIMIZED
7a0a7dc5-0337-4ff6-8a0f-3aa3e3dfb262,EnvironmentCoverage,stgraph,smartbench,small,16,0,4,10,OPTIMIZED
08e9b960-aa5b-425f-b29f-55da2bfbf055,EnvironmentCoverage,stgraph,smartbench,medium,1,1,4,20,OPTIMIZED
06a172df-b5b3-4bb7-b21c-6bf08d64bff9,EnvironmentCoverage,stgraph,smartbench,medium,4,1,4,20,OPTIMIZED
9be81d7d-7fce-4764-ace6-734000540691,EnvironmentCoverage,stgraph,smartbench,medium,8,1,4,20,OPTIMIZED
192ebc43-b3f3-43d5-bf05-26228b6f453b,EnvironmentCoverage,stgraph,smartbench,medium,16,1,4,20,OPTIMIZED
658a1f41-b3d7-49dc-b26e-2cfaef2e979f,EnvironmentCoverage,stgraph,smartbench,large,1,6,4,131,OPTIMIZED
e0a755b7-d71d-4ada-985d-f79332fa3fdf,EnvironmentCoverage,stgraph,smartbench,large,4,5,4,131,OPTIMIZED
04f29733-54b0-4148-a4d4-b979e31c8b2e,EnvironmentCoverage,stgraph,smartbench,large,8,4,4,131,OPTIMIZED
1400c50c-6ee6-4442-923d-e3bafadab010,EnvironmentCoverage,stgraph,smartbench,large,16,4,4,131,OPTIMIZED
f192f2f1-27b9-4356-98ad-adc07be69d6d,EnvironmentCoverage,stgraph,smartbench,small,1,1,2,10,OPTIMIZED
720b2191-eb65-4090-8ea5-c8fb007ddf9e,EnvironmentCoverage,stgraph,smartbench,small,16,0,2,10,OPTIMIZED
f5e5993a-29c9-476e-a87d-5ac138895cf9,EnvironmentCoverage,stgraph,smartbench,medium,1,1,2,20,OPTIMIZED
8b0a535c-cdf9-4b73-b8d6-d4a8b1686d2d,EnvironmentCoverage,stgraph,smartbench,medium,16,1,2,20,OPTIMIZED
db1b8048-ebfe-4d4f-a505-1baef8a5497e,EnvironmentCoverage,stgraph,smartbench,large,1,6,2,131,OPTIMIZED
6cfb99a4-7adb-485c-8b91-aac53b913d49,EnvironmentCoverage,stgraph,smartbench,large,16,5,2,131,OPTIMIZED
1e222d8f-b8c1-4779-b41e-e1ae30997063,AgentHistory,stgraph,smartbench,small,1,19,1,1,OPTIMIZED
035caffb-7e04-4b4e-a20c-50fa2c2434de,AgentHistory,stgraph,smartbench,small,4,12,1,1,OPTIMIZED
694e29bd-3bbb-4b93-be1b-bf59899446c9,AgentHistory,stgraph,smartbench,small,8,10,1,1,OPTIMIZED
6ee07523-0e9a-4223-923f-58458e590c9e,AgentHistory,stgraph,smartbench,small,16,9,1,1,OPTIMIZED
bb7d71c1-930a-494f-aa79-cbf2ea19bdb8,AgentHistory,stgraph,smartbench,medium,1,16,1,1,OPTIMIZED
3b37dc08-15bc-4c36-a2e1-826cee940297,AgentHistory,stgraph,smartbench,medium,4,10,1,1,OPTIMIZED
88920a8b-f323-4638-93f1-1aa5a7dada76,AgentHistory,stgraph,smartbench,medium,8,11,1,1,OPTIMIZED
64ac9ad7-143b-4004-a2eb-c164e6885351,AgentHistory,stgraph,smartbench,medium,16,11,1,1,OPTIMIZED
7cf7439f-2cf3-4723-8aee-957340781283,AgentHistory,stgraph,smartbench,large,1,27,1,1,OPTIMIZED
5263a84c-a2b9-42f3-a978-814e76d479dd,AgentHistory,stgraph,smartbench,large,4,26,1,1,OPTIMIZED
2042c528-da0d-4229-9a52-1460a6803228,AgentHistory,stgraph,smartbench,large,8,30,1,1,OPTIMIZED
bc141764-21ba-4c8e-a484-fa1e41a83140,AgentHistory,stgraph,smartbench,large,16,27,1,1,OPTIMIZED
a212e2bb-5210-469f-a147-da5cfa9c5e84,AgentHistory,stgraph,smartbench,small,1,28,4,1,OPTIMIZED
56ce4a71-c350-4307-a80d-37fd1a036138,AgentHistory,stgraph,smartbench,small,4,24,4,1,OPTIMIZED
4e246afa-151a-48bf-be4e-d26cc2941139,AgentHistory,stgraph,smartbench,small,8,23,4,1,OPTIMIZED
ac558d5d-5ea2-43bc-9c3c-cf6278bc1b25,AgentHistory,stgraph,smartbench,small,16,25,4,1,OPTIMIZED
82f67254-2b80-43e9-9b1e-884820eadae1,AgentHistory,stgraph,smartbench,medium,1,26,4,1,OPTIMIZED
fef13182-e9f3-411e-898d-f64559670a2e,AgentHistory,stgraph,smartbench,medium,4,25,4,1,OPTIMIZED
ddd7fd45-0998-4e88-9bd6-46bee51cc6d2,AgentHistory,stgraph,smartbench,medium,8,22,4,1,OPTIMIZED
18496b14-892f-4cdb-bf72-ccf4b74429a8,AgentHistory,stgraph,smartbench,medium,16,19,4,1,OPTIMIZED
9b9d7250-728a-40c2-a6db-1f217f3ae31e,AgentHistory,stgraph,smartbench,large,1,40,4,1,OPTIMIZED
db5592dd-6761-4640-b0f2-fbde8e5af434,AgentHistory,stgraph,smartbench,large,4,42,4,1,OPTIMIZED
628624d6-032a-4a01-aa0e-56dac56c7ecc,AgentHistory,stgraph,smartbench,large,8,39,4,1,OPTIMIZED
fbc741f1-6094-43f4-abc6-0b230694fbf7,AgentHistory,stgraph,smartbench,large,16,39,4,1,OPTIMIZED
c920ea73-bb9e-4368-b67d-0fb7f3ac1ee8,AgentHistory,stgraph,smartbench,small,1,24,2,1,OPTIMIZED
c09445da-ffb2-4e87-bb81-7c454b3e3dd7,AgentHistory,stgraph,smartbench,small,16,20,2,1,OPTIMIZED
e296bcdb-cfd8-4c95-b731-da529a889da9,AgentHistory,stgraph,smartbench,medium,1,25,2,1,OPTIMIZED
5f73172e-56d1-4cf5-b6ce-95bf7bea0f22,AgentHistory,stgraph,smartbench,medium,16,22,2,1,OPTIMIZED
52b84df6-afd2-437f-a973-ab46c63c5128,AgentHistory,stgraph,smartbench,large,1,38,2,1,OPTIMIZED
a2c2b5de-c921-4cd9-8259-1440adee5d16,AgentHistory,stgraph,smartbench,large,16,36,2,1,OPTIMIZED
77544a72-581e-4c99-8e99-bef42fd8a508,AgentOutlier,stgraph,smartbench,small,1,52080,1,100,NAIVE
3a96adc6-c6a5-45ff-b395-2b2235b14e21,AgentOutlier,stgraph,smartbench,medium,1,225079,1,200,NAIVE
9ab83dfb-4827-437a-8bd5-666e917c8c9c,Q1,stgraph,mimic,1692200,1,40,1,20,NAIVE
4f286204-c12e-47e8-93a3-37f5deced17c,Q1,stgraph,mimic,16922000,1,137,1,503,NAIVE
1505c70b-36fc-4e26-9d76-8cba3688446e,Q1,stgraph,mimic,full,1,6965,1,65365,NAIVE
780295c4-b951-4a61-af64-3e87c01f38ff,Q1,stgraph,mimic,1692200,1,2,1,20,OPTIMIZED
5c056c36-213d-452e-9866-c839709ea661,Q1,stgraph,mimic,1692200,4,1,1,20,OPTIMIZED
3fc3ff17-569a-4a5a-a8aa-1f8224e0dcfe,Q1,stgraph,mimic,1692200,8,1,1,20,OPTIMIZED
c622335f-239e-4a7b-8fa9-cde4568c1ec8,Q1,stgraph,mimic,1692200,16,1,1,20,OPTIMIZED
01f37557-966a-46d6-9870-9bb9c72da26e,Q1,stgraph,mimic,16922000,1,43,1,503,OPTIMIZED
8174c3d8-3bed-48e4-8160-27ec590102ef,Q1,stgraph,mimic,16922000,4,42,1,503,OPTIMIZED
a4187b27-867a-4a52-83f2-90008b71a094,Q1,stgraph,mimic,16922000,8,41,1,503,OPTIMIZED
e8ba953a-4167-469c-a3d6-ed98d8e8484b,Q1,stgraph,mimic,16922000,16,40,1,503,OPTIMIZED
40bb0179-afa3-4f61-b65e-06bc1ef77157,Q1,stgraph,mimic,full,1,6555,1,65365,OPTIMIZED
3c99d2aa-8996-431d-94bc-a730e4a53472,Q1,stgraph,mimic,full,4,7637,1,65365,OPTIMIZED
238fe5e0-2494-4b82-886d-02ea4c06bf3c,Q1,stgraph,mimic,full,8,5395,1,65365,OPTIMIZED
dfb587b2-f296-471e-a3a9-37c86eb143b7,Q1,stgraph,mimic,full,16,6730,1,65365,OPTIMIZED
a44c210e-c79f-4d75-a832-d7ea2eaad955,Q1,stgraph,mimic,1692200,1,2,4,20,OPTIMIZED
eb8e23c4-4eb1-4339-80b8-3f7f7b262841,Q1,stgraph,mimic,1692200,4,1,4,20,OPTIMIZED
a3cd948f-e7e6-47ed-bfe9-7ce080b21d73,Q1,stgraph,mimic,1692200,8,1,4,20,OPTIMIZED
75216e0a-2bd2-4f96-af41-dd16219c7ed5,Q1,stgraph,mimic,1692200,16,1,4,20,OPTIMIZED
b29c9a33-d2c1-44ed-8f7f-edfffed4b7df,Q1,stgraph,mimic,16922000,1,58,4,503,OPTIMIZED
a936fe7b-7c3e-4a6d-b327-93f04635e38a,Q1,stgraph,mimic,16922000,4,59,4,503,OPTIMIZED
38f4e895-3020-445c-b6ed-901a6d24c4ae,Q1,stgraph,mimic,16922000,8,56,4,503,OPTIMIZED
6a600cc2-cf0a-448a-b495-5da06ab9ab3d,Q1,stgraph,mimic,16922000,16,55,4,503,OPTIMIZED
ff34637f-0dbd-433f-bd5d-a5d91c3c2637,Q1,stgraph,mimic,full,1,6989,4,65365,OPTIMIZED
22177de4-4c6b-47f3-9793-f7965671de6f,Q1,stgraph,mimic,full,4,4135,4,65365,OPTIMIZED
af22a90d-22fa-4130-8f3f-e34241034a88,Q1,stgraph,mimic,full,8,4477,4,65365,OPTIMIZED
8fe952cf-6d28-4915-a037-7f5e28a79061,Q1,stgraph,mimic,full,16,5229,4,65365,OPTIMIZED
3ed0f5e2-b4b8-4bbe-a621-fe83365156ba,Q1,stgraph,mimic,1692200,1,2,2,20,OPTIMIZED
ff084226-0cf4-451c-bfc9-fe9afb079a18,Q1,stgraph,mimic,1692200,16,1,2,20,OPTIMIZED
333bc4bf-e227-42bc-8a7e-21129c323df9,Q1,stgraph,mimic,16922000,1,26,2,503,OPTIMIZED
ff0315d7-804b-447e-84b0-178e82847ef9,Q1,stgraph,mimic,16922000,16,25,2,503,OPTIMIZED
0126e064-9d89-4448-a7f4-2c00e3ab7c67,Q1,stgraph,mimic,full,1,6550,2,65365,OPTIMIZED
dfa8dead-1a65-4eb9-a54f-274097dbe7c2,Q1,stgraph,mimic,full,16,6075,2,65365,OPTIMIZED
6884ea50-e1d2-4ce5-8453-78bb6908fcf8,Q3,stgraph,mimic,1692200,1,1166,1,1,NAIVE
041b8d29-0abb-4f79-8621-f9f62165e4a1,Q3,stgraph,mimic,16922000,1,11397,1,1,NAIVE
f721e6a3-1709-4407-8998-11d34db6fa59,Q3,stgraph,mimic,full,1,456151,1,1,NAIVE
dd79c0ca-ef59-41d8-976e-12b3572b9965,Q3,stgraph,mimic,1692200,1,311,1,1,OPTIMIZED
3789965a-d637-4365-a0e9-2dcecb771b0b,Q3,stgraph,mimic,1692200,4,80,1,1,OPTIMIZED
f909d55c-9140-4d2a-8fa4-fd01257247a1,Q3,stgraph,mimic,1692200,8,114,1,1,OPTIMIZED
8d424b1a-25f7-4b3a-904d-12fcbd187b7f,Q3,stgraph,mimic,1692200,16,58,1,1,OPTIMIZED
b7988d63-a383-48eb-a0a4-c181f89cffd2,Q3,stgraph,mimic,16922000,1,6268,1,1,OPTIMIZED
51ca049d-26b9-4ef1-abdb-9104082d5637,Q3,stgraph,mimic,16922000,4,1956,1,1,OPTIMIZED
0a612009-0ef9-4da9-9ca8-49bebc1a0aee,Q3,stgraph,mimic,16922000,8,1349,1,1,OPTIMIZED
9b261abe-ab17-4c29-9d60-1b354879fe07,Q3,stgraph,mimic,16922000,16,1106,1,1,OPTIMIZED
a8ee6731-ea15-4433-a564-741cb7649ffb,Q3,stgraph,mimic,full,1,722870,1,1,OPTIMIZED
611b4e7d-96f5-4507-ac21-02e8063d4391,Q3,stgraph,mimic,full,4,245993,1,1,OPTIMIZED
fc88501b-dfb4-40d8-816b-724e1cbcd1eb,Q3,stgraph,mimic,full,8,168296,1,1,OPTIMIZED
df5d6925-ea36-4f33-b9f7-46a24af4ad93,Q3,stgraph,mimic,full,16,139020,1,1,OPTIMIZED
233a9d34-e71c-46fd-928c-dcac6cacbb30,Q3,stgraph,mimic,1692200,1,657,4,1,OPTIMIZED
1dadf436-ee23-4dfa-9205-33b0a47c290b,Q3,stgraph,mimic,1692200,4,146,4,1,OPTIMIZED
4db156b5-d317-4731-9344-1cae5d37ec1e,Q3,stgraph,mimic,1692200,8,100,4,1,OPTIMIZED
9a8c0cf7-1e9f-4840-8cef-44f0f5aac197,Q3,stgraph,mimic,1692200,16,76,4,1,OPTIMIZED
aa1d612f-e8d3-4f79-90d9-240796ebd72a,Q3,stgraph,mimic,16922000,1,14179,4,1,OPTIMIZED
ee1c61de-807a-4b96-86da-8624187adbe5,Q3,stgraph,mimic,16922000,4,3620,4,1,OPTIMIZED
ed3a2dea-1ad4-4a2c-9662-b8bd2d17075e,Q3,stgraph,mimic,16922000,8,2157,4,1,OPTIMIZED
7340a3d9-3ea9-495f-b1b1-f278ea31cfbb,Q3,stgraph,mimic,16922000,16,1323,4,1,OPTIMIZED
8d456f6a-34bd-4df0-af8e-f86bc7452177,Q3,stgraph,mimic,full,1,1706299,4,1,OPTIMIZED
de07a176-3b73-4e6b-99fe-7a7452317833,Q3,stgraph,mimic,full,4,465188,4,1,OPTIMIZED
ffae15d4-cc18-46d2-8a98-74edf6b69742,Q3,stgraph,mimic,full,8,279402,4,1,OPTIMIZED
d8f3ce47-03b4-40e3-a793-0c78dc178820,Q3,stgraph,mimic,full,16,157386,4,1,OPTIMIZED
30c52a38-6789-47a2-b54a-f54a9539b05b,Q3,stgraph,mimic,1692200,1,657,2,1,OPTIMIZED
b33f0d4e-e64d-4364-8d4c-3400fd4d29a4,Q3,stgraph,mimic,1692200,16,74,2,1,OPTIMIZED
8300fc5c-ae7e-47b3-81a8-a6f64a062af5,Q3,stgraph,mimic,16922000,1,13516,2,1,OPTIMIZED
bb48c25f-3dd6-4575-8bd5-f873162cb2be,Q3,stgraph,mimic,16922000,16,1196,2,1,OPTIMIZED
6be3930f-c151-4c88-a373-3a0ce73d8b9d,Q3,stgraph,mimic,full,1,1541386,2,1,OPTIMIZED
2845b3c0-ce84-4cb7-abab-361db65a2405,Q3,stgraph,mimic,full,16,131034,2,1,OPTIMIZED
daeb3e37-4ccf-4bd1-b7f7-02152dd057b8,Q2,stgraph,mimic,1692200,1,802,1,72489,NAIVE
3ee25f8b-797c-496b-9934-2b8472111333,Q2,stgraph,mimic,16922000,1,10608,1,769293,NAIVE
a3acc024-e590-4b36-bfd9-39e429b9d237,Q2,stgraph,mimic,full,1,445101,1,8166937,NAIVE
a0be78da-0de3-4fe3-b359-dbd01306aa4c,Q2,stgraph,mimic,1692200,1,790,1,72489,OPTIMIZED
